,Cod.,Ruolo,Nome,Voto,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass,matchday
3703,4957,P,Montipo',6.5,0,2,0,0,0,0,0,0,0,13
3704,581,D,Faraoni,6,0,0,0,0,0,0,0,0,0,13
3705,2141,D,Depaoli,5.5,0,0,0,0,0,0,0,0,0,13
3706,2758,D,Gunter,5.5,0,0,0,0,0,0,1,0,0,13
3707,2769,D,Magnani,4.5,0,0,0,0,0,0,0,1,0,13
3708,5851,D,Doig,5,0,0,0,0,0,0,0,0,0,13
3709,236,C,Lazovic,6,0,0,0,0,0,0,0,0,0,13
3710,376,C,Verdi,6,0,0,0,0,0,0,0,0,0,13
3711,2011,C,Miguel Veloso,6,0,0,0,0,0,0,0,0,0,13
3712,4890,C,Tameze,5,0,0,0,0,0,0,0,0,0,13
3713,5499,C,Hongla,5.5,0,0,0,0,0,0,0,0,0,13
3714,5812,C,Terracciano F.,6,0,0,0,0,0,0,0,0,0,13
3715,6024,C,Sulemana I.,5.5,0,0,0,0,0,0,0,0,0,13
3716,90,A,Lasagna,5.5,0,0,0,0,0,0,0,0,0,13
3717,5439,A,Kallon,6,0,0,0,0,0,0,0,0,0,13
3718,5529,A,Henry,5.5,0,0,0,0,0,0,0,0,0,13
3719,4,P,Sportiello,6,0,2,0,0,0,0,0,0,0,14
3720,787,D,Djimsiti,5.5,0,0,0,0,0,0,0,0,0,14
3721,4432,D,Okoli,5,0,0,0,0,0,0,0,0,0,14
3722,4433,D,Zortea,5.5,0,0,0,0,0,0,0,0,0,14
3723,5354,D,Ruggeri,5.5,0,0,0,0,0,0,1,0,0,14
3724,5375,D,Maehle,6,0,0,0,0,0,0,0,0,0,14
3725,5686,D,Soppy,5.5,0,0,0,0,0,0,0,0,0,14
3726,22,C,De Roon,6,0,0,0,0,0,0,0,0,0,14
3727,2077,C,Pasalic,5.5,0,0,0,0,0,0,0,0,0,14
3728,4427,C,Malinovskyi,6.5,0,0,0,0,0,0,0,0,1,14
3729,5685,C,Koopmeiners,5.5,0,0,0,0,0,0,1,0,0,14
3730,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0,14
3731,608,A,Zapata D.,6.5,1,0,0,0,0,0,0,0,0,14
3732,4730,A,Lookman,5.5,0,0,0,0,0,0,0,0,0,14
3733,133,P,Skorupski,5,0,6,0,0,0,0,0,0,0,14
3734,272,D,Medel,5.5,0,0,0,0,0,0,1,0,0,14
3735,2653,D,Lykogiannis,5.5,1,0,0,0,0,0,0,0,0,14
3736,4891,D,Soumaoro,4.5,0,0,0,0,0,0,0,0,0,14
3737,6042,D,Lucumi',5.5,0,0,0,0,0,0,1,0,0,14
3738,6043,D,Sosa,4,0,0,0,0,0,0,1,0,0,14
3739,6066,D,Posch,4.5,0,0,0,0,0,0,0,0,0,14
3740,2154,C,Vignato,6,0,0,0,0,0,0,0,0,0,14
3741,2167,C,Orsolini,5,0,0,0,0,0,0,1,0,0,14
3742,2625,C,Soriano,5.5,0,0,0,0,0,0,0,0,0,14
3743,4393,C,Schouten,5,0,0,0,0,0,0,0,0,0,14
3744,5858,C,Ferguson,5.5,0,0,0,0,0,0,0,0,0,14
3745,6054,C,Moro N.,5.5,0,0,0,0,0,0,0,0,0,14
3746,2719,A,Barrow,5,0,0,0,0,0,0,0,0,0,14
3747,4268,A,Arnautovic,5.5,0,0,0,0,0,0,1,0,0,14
3748,5086,A,Zirkzee,5.5,0,0,0,0,0,0,0,0,0,14
3749,4431,P,Carnesecchi,7.5,0,0,0,0,0,0,0,0,0,14
3750,244,D,Ghiglione,5.5,0,0,0,0,0,0,1,0,0,14
3751,612,D,Bianchetti,5.5,0,0,0,0,0,0,0,0,0,14
3752,2847,D,Sernicola,6,0,0,0,0,0,0,0,0,0,14
3753,5514,D,Vasquez,6.5,0,0,0,0,0,0,1,0,0,14
3754,5862,D,Valeri,6,0,0,0,0,0,0,1,0,0,14
3755,6002,D,Aiwu,6.5,0,0,0,0,0,0,0,0,0,14
3756,2789,C,Meite',6.5,0,0,0,0,0,0,1,0,0,14
3757,4975,C,Escalante,6,0,0,0,0,0,0,0,0,0,14
3758,5857,C,Pickel,6,0,0,0,0,0,0,0,0,0,14
3759,5863,C,Castagnetti,6,0,0,0,0,0,0,0,0,0,14
3760,212,A,Ciofani D.,5.5,0,0,0,0,0,0,0,0,0,14
3761,5515,A,Okereke,6,0,0,0,0,0,0,0,0,0,14
3762,5728,A,Afena-Gyan,5,0,0,0,0,0,0,0,0,0,14
3763,5864,A,Buonaiuto,6,0,0,0,0,0,0,0,0,0,14
3764,4964,P,Vicario,6,0,2,0,0,0,0,0,0,0,14
3765,393,D,Luperto,5,0,0,0,0,0,0,0,1,0,14
3766,5010,D,Ismajli,6.5,0,0,0,0,0,0,0,0,0,14
3767,5449,D,Parisi,6,0,0,0,0,0,0,1,0,0,14
3768,5450,D,Stojanovic,5.5,0,0,0,0,0,0,0,0,0,14
3769,27,C,Grassi,6,0,0,0,0,0,0,0,0,0,14
3770,2161,C,Haas,6,0,0,0,0,0,0,0,0,0,14
3771,2253,C,Bandinelli,5.5,0,0,0,0,0,0,1,0,0,14
3772,4498,C,Henderson L.,5.5,0,0,0,0,0,0,1,0,0,14
3773,4965,C,Marin,5,0,0,0,0,0,0,0,0,0,14
3774,5286,C,Akpa Akpro,6,0,0,0,0,0,0,0,0,0,14
3775,5451,C,Bajrami,5.5,0,0,0,0,0,0,0,0,0,14
3776,5823,C,Baldanzi,6,0,0,0,0,0,0,0,0,0,14
3777,5292,A,Lammers,6,0,0,0,0,0,0,0,0,0,14
3778,5460,A,Satriano,5.5,0,0,0,0,0,0,1,0,0,14
3779,2815,P,Terracciano,6,0,1,0,0,0,0,0,0,0,14
3780,252,D,Biraghi,6,0,0,0,0,0,0,0,0,0,14
3781,2164,D,Milenkovic,5.5,0,0,0,0,0,0,0,0,0,14
3782,4375,D,Terzic,6,0,0,0,0,0,0,0,0,0,14
3783,4407,D,Igor,6,0,0,0,0,0,0,0,0,0,14
3784,5885,D,Dodo',6,0,0,0,0,0,0,0,0,0,14
3785,150,C,Saponara,7,0,0,0,0,0,0,0,0,1,14
3786,367,C,Bonaventura,7,1,0,0,0,0,0,0,0,0,14
3787,1933,C,Mandragora,5.5,0,0,0,0,0,0,0,0,0,14
3788,2172,C,Barak,6,0,0,0,0,0,0,0,0,0,14
3789,4522,C,Amrabat,6.5,0,0,0,0,0,0,0,0,0,14
3790,4658,C,Ikone',7,0,0,0,0,0,0,0,0,1,14
3791,2438,A,Jovic,7,1,0,0,0,0,0,0,0,0,14
3792,2762,A,Kouame',5,0,0,0,0,0,0,0,0,0,14
3793,5786,A,Cabral,5.5,0,0,0,0,0,0,0,0,0,14
3794,5830,P,Onana,6,0,1,0,0,0,0,0,0,0,14
3795,254,D,Dimarco,8,2,0,0,0,0,0,0,0,0,14
3796,513,D,Acerbi,6.5,0,0,0,0,0,0,0,0,0,14
3797,798,D,Skriniar,6.5,0,0,0,0,0,0,0,0,0,14
3798,2120,D,Bastoni,6.5,0,0,0,0,0,0,0,0,0,14
3799,2160,D,Gosens,6.5,1,0,0,0,0,0,0,0,0,14
3800,4887,D,Bellanova,6,0,0,0,0,0,0,0,0,0,14
3801,5513,D,Dumfries,7,0,0,0,0,0,0,0,0,0,14
3802,265,C,Brozovic,6.5,0,0,0,0,0,0,0,0,0,14
3803,801,C,Gagliardini,6,0,0,0,0,0,0,0,0,0,14
3804,1870,C,Barella,6.5,0,0,0,0,0,0,0,0,1,14
3805,2194,C,Calhanoglu,7.5,0,0,0,0,1,0,0,0,1,14
3806,2529,C,Mkhitaryan,6,0,0,0,0,0,0,0,0,0,14
3807,5719,C,Asllani,6,0,0,0,0,0,0,0,0,0,14
3808,647,A,Dzeko,7.5,1,0,0,0,0,0,0,0,1,14
3809,2764,A,Martinez L.,7,1,0,0,0,0,0,1,0,0,14
3810,218,P,Perin,6,0,0,0,0,0,0,0,0,0,14
3811,286,D,Bonucci,6,0,0,0,0,0,0,1,0,0,14
3812,662,D,Alex Sandro,4,0,0,0,0,0,0,0,1,0,14
3813,2788,D,Bremer,6,0,0,0,0,0,0,0,0,0,14
3814,4237,D,Danilo,6.5,0,0,0,0,0,0,0,0,0,14
3815,468,C,Paredes,6,0,0,0,0,0,0,0,0,0,14
3816,697,C,Cuadrado,6,0,0,0,0,0,0,0,0,0,14
3817,827,C,Locatelli,6,0,0,0,0,0,0,0,0,0,14
3818,2379,C,Rabiot,6.5,0,0,0,0,0,0,0,0,1,14
3819,4465,C,Fagioli,6,0,0,0,0,0,0,0,0,0,14
3820,4711,C,Kostic,6,0,0,0,0,0,0,0,0,0,14
3821,5813,C,Miretti,6,0,0,0,0,0,0,0,0,0,14
3822,2012,A,Milik,6.5,0,0,0,0,0,0,0,0,0,14
3823,2097,A,Kean,7,1,0,0,0,0,0,0,0,0,14
3824,2382,A,Di Maria,6,0,0,0,0,0,0,0,0,0,14
3825,2814,P,Provedel,6,0,0,0,0,0,0,0,0,0,14
3826,140,D,Hysaj,6,0,0,0,0,0,0,0,0,0,14
3827,460,D,Romagnoli,6.5,0,0,0,0,0,0,0,0,0,14
3828,2188,D,Marusic,6,0,0,0,0,0,0,1,0,0,14
3829,2263,D,Lazzari,6,0,0,0,0,0,0,0,0,0,14
3830,5498,D,Casale,6,0,0,0,0,0,0,1,0,0,14
3831,181,C,Vecino,5.5,0,0,0,0,0,0,0,0,0,14
3832,333,C,Cataldi,6.5,0,0,0,0,0,0,0,0,0,14
3833,335,C,Felipe Anderson,6,0,0,0,0,0,0,0,0,0,14
3834,645,C,Milinkovic-Savic,6,0,0,0,0,0,0,0,0,0,14
3835,5510,C,Romero L.,7,1,0,0,0,0,0,0,0,0,14
3836,5674,C,Basic,6.5,0,0,0,0,0,0,0,0,0,14
3837,5834,C,Marcos Antonio,5.5,0,0,0,0,0,0,0,0,0,14
3838,2489,A,Pedro,7,0,0,0,0,0,0,0,0,0,14
3839,5500,A,Cancellieri,5.5,0,0,0,0,0,0,0,0,0,14
3840,2134,P,Falcone,6.5,0,1,0,0,0,0,0,0,0,14
3841,4502,D,Gallo,6,0,0,0,0,0,0,0,0,0,14
3842,5603,D,Pongracic,6.5,0,0,0,0,0,0,1,0,0,14
3843,5835,D,Baschirotto,7,1,0,0,0,0,0,0,0,0,14
3844,5867,D,Gendrey,6,0,0,0,0,0,0,0,0,0,14
3845,4486,C,Strefezza,6.5,0,0,0,0,0,0,0,0,0,14
3846,5869,C,Blin,6,0,0,0,0,0,0,0,0,0,14
3847,5870,C,Hjulmand,6.5,0,0,0,0,0,0,0,0,0,14
3848,5886,C,Bistrovic,6,0,0,0,0,0,0,0,0,0,14
3849,5999,C,Gonzalez J.,6.5,0,0,0,0,0,0,0,0,0,14
3850,6061,C,Oudin,6,0,0,0,0,0,0,0,0,0,14
3851,1857,A,Di Francesco F.,7,1,0,0,0,0,0,0,0,0,14
3852,4923,A,Colombo,6,0,0,0,0,0,0,0,0,0,14
3853,5836,A,Ceesay,6,0,0,0,0,0,0,0,0,0,14
3854,6001,A,Banda,6,0,0,0,0,0,0,0,0,0,14
3855,160,P,Tatarusanu,6,0,0,0,0,0,0,0,0,0,14
3856,2633,D,Kjaer,6.5,0,0,0,0,0,0,0,0,0,14
3857,4751,D,Tomori,6.5,0,0,0,0,0,0,0,0,0,14
3858,4976,D,Kalulu,6,0,0,0,0,0,0,0,0,0,14
3859,5017,D,Ballo-Toure',6,0,0,0,0,0,0,0,0,0,14
3860,6055,D,Thiaw,6.5,0,0,0,0,0,0,0,0,0,14
3861,2818,C,Bennacer,6.5,0,0,0,0,0,0,0,0,0,14
3862,4449,C,Tonali,6,0,0,0,0,0,0,0,0,0,14
3863,4825,C,Diaz B.,5.5,0,0,0,0,0,0,0,0,0,14
3864,4970,C,Messias,6,0,0,0,0,0,0,0,0,0,14
3865,5995,C,De Ketelaere,5.5,0,0,0,0,0,0,1,0,0,14
3866,186,A,Rebic,5,0,0,0,0,0,0,0,0,0,14
3867,2466,A,Origi,5.5,0,0,0,0,0,0,0,0,0,14
3868,4510,A,Rafael Leao,5.5,0,0,0,0,0,0,1,0,0,14
3869,5876,P,Di Gregorio,5,0,1,0,0,0,0,0,0,0,14
3870,226,D,Izzo,5.5,0,0,0,0,0,0,0,0,0,14
3871,2355,D,Marlon,6,0,0,0,0,0,0,0,0,0,14
3872,2446,D,Donati,5.5,0,0,0,0,0,0,1,0,0,14
3873,4958,D,Caldirola,6.5,0,0,0,0,0,0,0,0,0,14
3874,5877,D,Carlos Augusto,5.5,0,0,0,0,0,0,0,0,0,14
3875,666,C,Machin,6,0,0,0,0,0,0,0,0,0,14
3876,2741,C,Pessina,5.5,0,0,0,0,0,0,0,0,0,14
3877,4459,C,Rovella,5.5,0,0,0,0,0,0,0,0,0,14
3878,5878,C,Colpani,6,0,0,0,0,0,0,0,0,0,14
3879,5880,C,Ciurria,5.5,0,0,0,0,0,0,0,0,0,14
3880,5884,C,Ranocchia F.,6.5,0,0,0,0,0,0,0,0,0,14
3881,383,A,Petagna,5.5,0,0,0,0,0,0,0,0,0,14
3882,1958,A,Caprari,6,0,0,0,0,0,0,0,0,0,14
3883,5881,A,Gytkjaer,6,0,0,0,0,0,0,0,0,0,14
3884,572,P,Meret,6,0,0,0,0,0,0,0,0,0,14
3885,142,D,Mario Rui,6.5,0,0,0,0,0,0,0,0,0,14
3886,2816,D,Di Lorenzo,6.5,0,0,0,0,0,0,0,0,0,14
3887,5750,D,Ostigard,6,0,0,0,0,0,0,1,0,0,14
3888,5892,D,Kim,6,0,0,0,0,0,0,0,0,0,14
3889,152,C,Zielinski,7,1,0,0,0,0,0,0,0,0,14
3890,536,C,Politano,6,0,0,0,0,0,0,0,0,0,14
3891,4143,C,Ndombele',6,0,0,0,0,0,0,0,0,0,14
3892,4220,C,Zambo Anguissa,6,0,0,0,0,0,0,0,0,0,14
3893,4287,C,Lobotka,6.5,0,0,0,0,0,0,0,0,0,14
3894,4479,C,Elmas,6,0,0,0,0,0,0,0,0,0,14
3895,4371,A,Raspadori,5.5,0,0,0,0,0,0,0,0,0,14
3896,4517,A,Lozano,7.5,0,0,0,0,1,0,0,0,1,14
3897,4661,A,Osimhen,6.5,0,0,0,0,0,0,0,0,0,14
3898,4270,P,Rui Patricio,7,0,1,0,0,0,0,0,0,0,14
3899,2180,D,Karsdorp,5.5,0,0,0,0,0,0,0,0,0,14
3900,2296,D,Mancini,6.5,0,0,0,0,0,0,1,0,1,14
3901,4245,D,Smalling,5.5,0,0,0,0,0,0,0,0,0,14
3902,4331,D,Ibanez,6,0,0,0,0,0,0,0,0,0,14
3903,4657,D,Celik,5.5,0,0,0,0,0,0,0,0,0,14
3904,779,C,Cristante,6,0,0,0,0,0,0,1,0,0,14
3905,795,C,El Shaarawy,5.5,0,0,0,0,0,0,0,0,0,14
3906,2528,C,Matic,6,0,0,0,0,0,0,0,0,0,14
3907,2766,C,Zaniolo,6,0,0,0,0,0,0,1,0,0,14
3908,5422,C,Zalewski,5.5,0,0,0,0,0,0,0,0,0,14
3909,5423,C,Bove,5.5,0,0,0,0,0,0,0,0,0,14
3910,5735,C,Volpato,5.5,0,0,0,0,0,0,0,0,0,14
3911,441,A,Belotti,5.5,0,0,0,0,0,0,0,0,0,14
3912,2544,A,Abraham,7,1,0,0,0,0,0,0,0,0,14
3913,5311,A,Shomurodov,5.5,0,0,0,0,0,0,0,0,0,14
3914,159,P,Sepe,6.5,0,2,0,0,0,0,0,0,0,14
3915,118,D,Radovanovic,5.5,0,0,0,0,0,0,1,0,0,14
3916,4897,D,Pirola,5.5,0,0,0,0,0,0,0,0,0,14
3917,5481,D,Mazzocchi,5.5,0,0,0,0,0,0,0,0,0,14
3918,5532,D,Bradaric,5.5,0,0,0,0,0,0,0,0,0,14
3919,5554,D,Daniliuc,6,0,0,0,0,0,0,0,0,0,14
3920,6028,D,Bronn,5.5,0,0,0,0,0,0,0,0,0,14
3921,332,C,Candreva,6,0,0,0,0,0,0,0,0,0,14
3922,4988,C,Maggiore,6,0,0,0,0,0,0,0,0,0,14
3923,5504,C,Coulibaly L.,6,0,0,0,0,0,0,0,0,0,14
3924,5798,C,Bohinen,5.5,0,0,0,0,0,0,0,0,0,14
3925,6025,C,Vilhena,5.5,0,0,0,0,0,0,0,0,0,14
3926,505,A,Bonazzoli,5.5,0,0,0,0,0,0,0,0,0,14
3927,2756,A,Piatek,6.5,0,0,0,0,0,0,0,0,1,14
3928,5672,A,Dia,7,1,0,0,0,0,0,0,0,0,14
3929,761,P,Audero,6.5,0,2,0,0,0,0,0,0,0,14
3930,45,D,Ferrari A.,6,0,0,0,0,0,0,0,0,0,14
3931,259,D,Murillo,5,0,0,0,0,0,0,0,0,0,14
3932,2104,D,Bereszynski,5,0,0,0,0,0,0,0,0,0,14
3933,2784,D,Colley,5,0,0,0,0,0,0,1,0,0,14
3934,4421,D,Augello,5.5,0,0,0,0,0,0,0,0,0,14
3935,5316,D,Amione,5,0,0,0,0,0,0,1,0,0,14
3936,238,C,Rincon,5.5,0,0,0,0,0,0,0,0,0,14
3937,600,C,Verre,5.5,0,0,0,0,0,0,0,0,0,14
3938,1995,C,Djuricic,5.5,0,0,0,0,0,0,0,0,0,14
3939,5517,C,Yepes,4.5,0,0,0,0,0,0,1,0,0,14
3940,407,A,Gabbiadini,5.5,0,0,0,0,0,0,0,0,0,14
3941,2819,A,Caputo,5,0,0,0,0,0,0,0,0,0,14
3942,6113,A,Montevago,5.5,0,0,0,0,0,0,0,0,0,14
3943,509,P,Consigli,6.5,0,1,0,0,0,0,0,0,0,14
3944,1895,D,Ferrari G.,6,0,0,0,0,0,0,0,0,0,14
3945,4426,D,Toljan,6,0,0,0,0,0,0,0,0,0,14
3946,4530,D,Kyriakopoulos,5.5,0,0,0,0,0,0,1,0,0,14
3947,4979,D,Ayhan,5,0,0,0,0,0,0,1,0,0,14
3948,2848,C,Frattesi,6.5,0,0,0,0,0,0,0,0,0,14
3949,2857,C,Traore' Hj.,5.5,0,0,0,0,0,0,0,0,0,14
3950,4501,C,Obiang,6,0,0,0,0,0,0,0,0,0,14
3951,4681,C,Lopez M.,6,0,0,0,0,0,0,1,0,0,14
3952,5688,C,Harroui,6,0,0,0,0,0,0,0,0,0,14
3953,5844,C,Thorstvedt,6,0,0,0,0,0,0,0,0,0,14
3954,6019,C,D'andrea,6,0,0,0,0,0,0,0,0,0,14
3955,2038,A,Pinamonti,7,1,0,0,0,0,0,1,0,0,14
3956,6060,A,Lauriente',7,0,0,0,0,0,0,1,0,1,14
3957,5005,P,Zoet,6,0,1,0,0,0,0,0,0,0,14
3958,1847,D,Caldara,6,0,0,0,0,0,0,0,0,0,14
3959,2739,D,Reca,6.5,1,0,0,0,0,0,0,0,0,14
3960,4329,D,Nikolaou,5.5,0,0,0,0,0,0,0,0,0,14
3961,4719,D,Ampadu,6.5,0,0,0,0,0,0,0,0,1,14
3962,5332,D,Bastoni S.,6,0,0,0,0,0,0,1,0,0,14
3963,5475,D,Amian,6,0,0,0,0,0,0,0,0,0,14
3964,5678,D,Holm,6.5,0,0,0,0,0,0,0,0,0,14
3965,5693,D,Kiwior,6,0,0,0,0,0,0,1,0,0,14
3966,2391,C,Ekdal,6,0,0,0,0,0,0,0,0,0,14
3967,2825,C,Bourabia,5,0,0,0,0,0,0,1,0,0,14
3968,4515,C,Agudelo,6.5,0,0,0,0,0,0,0,0,0,14
3969,4896,C,Maldini,5.5,0,0,0,0,0,0,0,0,0,14
3970,6020,C,Ellertsson,6,0,0,0,0,0,0,0,0,0,14
3971,215,A,Verde,6,0,0,0,0,0,0,0,0,0,14
3972,5336,A,Nzola,5.5,0,0,0,0,0,0,0,0,0,14
3973,2170,P,Milinkovic-Savic V.,6,0,0,0,0,0,0,0,0,0,14
3974,2169,D,Rodriguez R.,6.5,0,0,0,0,0,0,0,0,0,14
3975,2724,D,Buongiorno,6.5,0,0,0,0,0,0,0,0,0,14
3976,4899,D,Singo,6,0,0,0,0,0,0,0,0,0,14
3977,4994,D,Vojvoda,6.5,0,0,0,0,0,0,0,0,1,14
3978,5691,D,Zima,6.5,0,0,0,0,0,0,0,0,0,14
3979,6041,D,Schuurs,6,0,0,0,0,0,0,0,0,0,14
3980,2008,C,Linetty,6.5,0,0,0,0,0,0,0,0,0,14
3981,5001,C,Miranchuk,6.5,0,0,0,0,0,0,0,0,0,14
3982,5063,C,Radonjic,7,1,0,0,0,0,0,0,0,0,14
3983,5453,C,Ricci S.,6,0,0,0,0,0,0,1,0,0,14
3984,5687,C,Vlasic,7.5,1,0,0,0,0,0,0,0,1,14
3985,2211,P,Silvestri,7,0,1,0,0,0,0,0,0,0,14
3986,2280,D,Nuytinck,6.5,0,0,0,0,0,0,1,0,0,14
3987,5677,D,Perez N.,5.5,0,0,0,0,0,0,0,0,0,14
3988,5847,D,Bijol,6.5,0,0,0,0,0,0,0,0,0,14
3989,5994,D,Ebosse,5.5,0,0,0,0,0,0,0,0,0,14
3990,6047,D,Ehizibue,6,0,0,0,0,0,0,0,0,0,14
3991,302,C,Pereyra,5.5,0,0,0,0,0,0,0,0,0,14
3992,434,C,Jajalo,6,0,0,0,0,0,0,0,0,0,14
3993,2392,C,Walace,6,0,0,0,0,0,0,0,0,0,14
3994,5287,C,Arslan,5.5,0,0,0,0,0,0,1,0,0,14
3995,5850,C,Lovric,7,1,0,0,0,0,0,0,0,0,14
3996,2119,A,Deulofeu,6,0,0,0,0,0,0,0,0,0,14
3997,5676,A,Success,6.5,0,0,0,0,0,0,1,0,1,14
3998,5694,A,Beto,5.5,0,0,0,0,0,0,0,0,0,14
3999,4957,P,Montipo',6,0,1,0,0,0,0,0,0,0,14
4000,1891,D,Ceccherini,6,0,0,0,0,0,0,0,0,0,14
4001,2758,D,Gunter,6,0,0,0,0,0,0,0,0,0,14
4002,4493,D,Dawidowicz,5.5,0,0,0,0,0,0,1,0,0,14
4003,5851,D,Doig,6.5,0,0,0,0,0,0,0,0,0,14
4004,6046,D,Hien,6.5,0,0,0,0,0,0,0,0,0,14
4005,236,C,Lazovic,6,0,0,0,0,0,0,0,0,0,14
4006,376,C,Verdi,6,0,0,0,0,0,0,0,0,0,14
4007,2011,C,Miguel Veloso,6,0,0,0,0,0,0,1,0,0,14
4008,5499,C,Hongla,5.5,0,0,0,0,0,0,0,0,0,14
4009,5812,C,Terracciano F.,6,0,0,0,0,0,0,0,0,0,14
4010,6024,C,Sulemana I.,6,0,0,0,0,0,0,0,0,0,14
4011,90,A,Lasagna,6,0,0,0,0,0,0,0,0,0,14
4012,5439,A,Kallon,5.5,0,0,0,0,0,0,0,0,0,14
4013,5471,A,Djuric,6,0,0,0,0,0,0,1,0,0,14
4014,5529,A,Henry,6.5,0,0,0,0,0,0,0,0,0,14
4015,2792,P,Musso,6,0,3,0,0,0,0,0,0,0,15
4016,2130,D,Hateboer,5,0,0,0,0,0,0,0,0,0,15
4017,2181,D,Palomino,5.5,1,0,0,0,0,1,0,0,0,15
4018,4332,D,Demiral,6,0,0,0,0,0,0,0,0,0,15
4019,4432,D,Okoli,6,0,0,0,0,0,0,0,0,0,15
4020,5375,D,Maehle,5,0,0,0,0,0,0,0,0,0,15
4021,5526,D,Scalvini,6,0,0,0,0,0,0,0,0,0,15
4022,2077,C,Pasalic,6,0,0,0,0,0,0,0,0,0,15
4023,4427,C,Malinovskyi,5.5,0,0,0,0,0,0,0,0,0,15
4024,5685,C,Koopmeiners,6.5,0,0,0,0,0,0,0,0,1,15
4025,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0,15
4026,608,A,Zapata D.,5.5,0,0,0,0,0,0,0,0,0,15
4027,4730,A,Lookman,6.5,0,0,0,0,1,0,0,0,0,15
4028,6052,A,Hojlund,5.5,0,0,0,0,0,0,0,0,0,15
4029,133,P,Skorupski,6.5,0,0,0,0,0,0,0,0,0,15
4030,272,D,Medel,6.5,0,0,0,0,0,0,0,0,0,15
4031,2653,D,Lykogiannis,6,0,0,0,0,0,0,0,0,0,15
4032,4891,D,Soumaoro,6.5,0,0,0,0,0,0,1,0,0,15
4033,6042,D,Lucumi',6.5,0,0,0,0,0,0,0,0,1,15
4034,6066,D,Posch,6.5,0,0,0,0,0,0,0,0,0,15
4035,2167,C,Orsolini,6,0,0,0,0,0,0,0,0,0,15
4036,2625,C,Soriano,7,0,0,0,0,0,0,0,0,1,15
4037,4869,C,Dominguez,7,0,0,0,0,0,0,0,0,1,15
4038,5784,C,Aebischer,7,1,0,0,0,0,0,0,0,0,15
4039,5858,C,Ferguson,7,1,0,0,0,0,0,0,0,0,15
4040,6054,C,Moro N.,6,0,0,0,0,0,0,0,0,0,15
4041,4268,A,Arnautovic,7,1,0,0,0,0,0,0,0,0,15
4042,4431,P,Carnesecchi,6.5,0,2,0,0,0,0,0,0,0,15
4043,2847,D,Sernicola,6,0,0,0,0,0,0,0,0,0,15
4044,5862,D,Valeri,6,0,0,0,0,0,0,0,0,0,15
4045,5891,D,Quagliata,6,0,0,0,0,0,0,0,0,0,15
4046,6002,D,Aiwu,5,0,0,0,0,0,0,0,0,0,15
4047,6027,D,Lochoshvili,5.5,0,0,0,0,0,0,0,0,0,15
4048,6064,D,Hendry,5.5,0,0,0,0,0,0,0,0,0,15
4049,2789,C,Meite',5.5,0,0,0,0,0,0,1,0,0,15
4050,4178,C,Ascacibar,5.5,0,0,0,0,0,0,0,0,0,15
4051,5857,C,Pickel,5.5,0,0,0,0,0,0,1,0,0,15
4052,5863,C,Castagnetti,6,0,0,0,0,0,0,0,0,0,15
4053,2842,A,Zanimacchia,5.5,0,0,0,0,0,0,0,0,0,15
4054,5515,A,Okereke,6,0,0,0,0,0,0,0,0,0,15
4055,5864,A,Buonaiuto,6.5,0,0,0,0,0,0,0,0,0,15
4056,6026,A,Dessers,6,0,0,0,0,0,0,0,0,0,15
4057,4964,P,Vicario,7,0,0,0,0,0,0,0,0,0,15
4058,4374,D,Walukiewicz,5.5,0,0,0,0,0,0,0,0,0,15
4059,5010,D,Ismajli,7,0,0,0,0,0,0,0,0,0,15
4060,5449,D,Parisi,7,1,0,0,0,0,0,0,0,0,15
4061,5480,D,Ebuehi,6,0,0,0,0,0,0,0,0,0,15
4062,27,C,Grassi,6,0,0,0,0,0,0,0,0,0,15
4063,2253,C,Bandinelli,6,0,0,0,0,0,0,0,0,0,15
4064,4498,C,Henderson L.,6,0,0,0,0,0,0,0,0,0,15
4065,4965,C,Marin,6.5,0,0,0,0,0,0,0,0,0,15
4066,5286,C,Akpa Akpro,6.5,0,0,0,0,0,0,0,0,0,15
4067,5451,C,Bajrami,6.5,0,0,0,0,0,0,0,0,0,15
4068,6010,C,Fazzini,6,0,0,0,0,0,0,0,0,0,15
4069,4436,A,Cambiaghi,7.5,1,0,0,0,0,0,1,0,0,15
4070,5292,A,Lammers,5.5,0,0,0,0,0,0,0,0,0,15
4071,5460,A,Satriano,6,0,0,0,0,0,0,0,0,0,15
4072,2815,P,Terracciano,5.5,0,2,0,0,0,0,0,0,0,15
4073,252,D,Biraghi,6,0,0,0,0,0,0,0,0,0,15
4074,2164,D,Milenkovic,5,0,0,0,0,0,1,0,0,0,15
4075,2174,D,Venuti,6.5,0,0,0,0,0,0,0,0,0,15
4076,4375,D,Terzic,6,0,0,0,0,0,0,0,0,0,15
4077,4407,D,Igor,5.5,0,0,0,0,0,0,0,0,0,15
4078,5885,D,Dodo',6,0,0,0,0,0,0,0,0,0,15
4079,150,C,Saponara,6,0,0,0,0,0,0,1,0,0,15
4080,526,C,Duncan,6,0,0,0,0,0,0,0,0,0,15
4081,1933,C,Mandragora,5.5,0,0,0,0,0,0,1,0,0,15
